,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position,FP,Value
620,67454-71386,TE,Jordan,Jordan Thomas,Thomas,,4,4000,TB@IND,IND,TB,Q,Undisclosed,,,,TE/FLEX,,
621,67454-54011,TE,Austin,Austin Fort,Fort,,1,4000,TEN@NE,TEN,NE,O,Undisclosed,,,,TE/FLEX,,
622,67454-65318,TE,Daniel,Daniel Crawford,Crawford,,,4000,LAR@GB,GB,LAR,,,,,,TE/FLEX,,
623,67454-40746,TE,Troy,Troy Fumagalli,Fumagalli,,7,4000,TEN@NE,NE,TEN,IR,Undisclosed,,,,TE/FLEX,,
624,67454-58189,TE,Mitchell,Mitchell Fraboni,Fraboni,,,4000,NYJ@HOU,HOU,NYJ,,,,,,TE/FLEX,,
625,67454-66402,TE,Jack,Jack Driscoll,Driscoll,,1,4000,PHI@NYG,PHI,NYG,,,,,,TE/FLEX,,
626,67454-23435,TE,Andrew,Andrew DePaola,DePaola,,,4000,MIN@SF,MIN,SF,,,,,,TE/FLEX,,
627,67454-93075,TE,Hunter,Hunter Long,Long,0.0,1,4000,CAR@MIA,MIA,CAR,,,,,,TE/FLEX,,
628,67454-38805,TE,Marcus,Marcus Baugh,Baugh,,2,4000,PIT@CIN,PIT,CIN,,,,,,TE/FLEX,,
629,67454-30654,TE,Jerell,Jerell Adams,Adams,,1,4000,TB@IND,TB,IND,,,,,,TE/FLEX,,
630,67454-65477,TE,Giovanni,Giovanni Ricci,Ricci,0.0,2,4000,CAR@MIA,CAR,MIA,,,,,,TE/FLEX,,
631,67454-70604,TE,John,John Raine,Raine,,,4000,ATL@JAC,ATL,JAC,,,,,,TE/FLEX,,
632,67454-65492,TE,Dax,Dax Raymond,Raymond,,1,4000,PIT@CIN,PIT,CIN,,,,,,TE/FLEX,,
633,67454-72665,TE,Kenny,Kenny Yeboah,Yeboah,,,4000,NYJ@HOU,NYJ,HOU,,,,,,TE/FLEX,,
634,67454-43993,TE,Andrew,Andrew Vollert,Vollert,,1,4000,TB@IND,IND,TB,Q,Ankle,,,,TE/FLEX,,
635,67454-54239,TE,Matt,Matt Sokol,Sokol,,1,4000,ATL@JAC,JAC,ATL,,,,,,TE/FLEX,,
636,67454-85994,TE,Dalton,Dalton Keene,Keene,,4,4000,TEN@NE,NE,TEN,IR,Knee - meniscus,,,,TE/FLEX,,
208,67454-12541,D,New England,New England Patriots,Patriots,,11,5000,TEN@NE,NE,TEN,,,,,,DEF,,
229,67454-12556,D,Houston,Houston Texans,Texans,,10,4900,NYJ@HOU,HOU,NYJ,,,,,,DEF,,
256,67454-12553,D,Carolina,Carolina Panthers,Panthers,,11,4700,CAR@MIA,CAR,MIA,,,,,,DEF,,
369,67454-12554,D,Jacksonville,Jacksonville Jaguars,Jaguars,,10,4500,ATL@JAC,JAC,ATL,,,,,,DEF,,
531,67454-12538,D,Los Angeles,Los Angeles Rams,Rams,,10,4400,LAR@GB,LAR,GB,,,,,,DEF,,
536,67454-12545,D,Philadelphia,Philadelphia Eagles,Eagles,,11,4300,PHI@NYG,PHI,NYG,,,,,,DEF,,
541,67454-12551,D,Tampa Bay,Tampa Bay Buccaneers,Buccaneers,,10,4200,TB@IND,TB,IND,,,,,,DEF,,
556,67454-12531,D,Denver,Denver Broncos,Broncos,,10,4100,LAC@DEN,DEN,LAC,,,,,,DEF,,
558,67454-12544,D,New York,New York Jets,Jets,,10,4100,NYJ@HOU,NYJ,HOU,,,,,,DEF,,
590,67454-12547,D,Pittsburgh,Pittsburgh Steelers,Steelers,,10,4000,PIT@CIN,PIT,CIN,,,,,,DEF,,
592,67454-12549,D,San Francisco,San Francisco 49ers,49ers,,10,4000,MIN@SF,SF,MIN,,,,,,DEF,,
637,67454-12534,D,Tennessee,Tennessee Titans,Titans,,11,3900,TEN@NE,TEN,NE,,,,,,DEF,,
638,67454-12525,D,Atlanta,Atlanta Falcons,Falcons,,10,3800,ATL@JAC,ATL,JAC,,,,,,DEF,,
639,67454-12533,D,Green Bay,Green Bay Packers,Packers,,11,3700,LAR@GB,GB,LAR,,,,,,DEF,,
640,67454-12548,D,Los Angeles,Los Angeles Chargers,Chargers,,10,3600,LAC@DEN,LAC,DEN,,,,,,DEF,,
641,67454-12535,D,Indianapolis,Indianapolis Colts,Colts,,11,3500,TB@IND,IND,TB,,,,,,DEF,,
642,67454-12539,D,Miami,Miami Dolphins,Dolphins,,11,3400,CAR@MIA,MIA,CAR,,,,,,DEF,,
643,67454-12543,D,New York,New York Giants,Giants,,10,3400,PHI@NYG,NYG,PHI,,,,,,DEF,,
644,67454-12528,D,Cincinnati,Cincinnati Bengals,Bengals,,10,3300,PIT@CIN,CIN,PIT,,,,,,DEF,,
645,67454-12540,D,Minnesota,Minnesota Vikings,Vikings,,10,3300,MIN@SF,MIN,SF,,,,,,DEF,,
